35.94.154.179 - - "2025-10-31 04:16:12" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/91.0.4472.124"
104.28.216.248 bot - "2025-10-31 05:12:55" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "internal-audit-bot/1.0 (+internal)"
136.158.101.157 - - "2025-10-31 10:05:37" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:05:43" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:07:20" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:07:24" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:07:25" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:07:26" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:08:51" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:08:53" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:08:59" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:09:12" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:09:15" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:11:01" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:11:09" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 administrative 1 "2025-10-31 10:12:32" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:13:39" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 administrative 1 "2025-10-31 10:13:49" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:14:24" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:14:25" https://journals.cbsua.edu.ph/index.php/Journals/issue/view/1 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:15:27" https://journals.cbsua.edu.ph/index.php/Journals/issue/view/1 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:15:34" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:17:19" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36"
136.158.101.157 - - "2025-10-31 10:21:00" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:21:44" https://journals.cbsua.edu.ph/index.php/Journals/issue/view/1 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - - "2025-10-31 10:21:48" https://journals.cbsua.edu.ph/index.php/Journals/issue/view/1 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
3.138.185.30 - - "2025-10-31 10:22:29" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
136.158.101.157 - 3 "2025-10-31 10:22:56" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 administrative 4 "2025-10-31 10:24:24" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 - 3 "2025-10-31 10:25:09" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 administrative 3 "2025-10-31 10:30:24" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 administrative 1 "2025-10-31 10:31:17" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
136.158.101.157 administrative 3 "2025-10-31 10:33:28" https://journals.cbsua.edu.ph/index.php/Journals/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
